layer,distance,elevation
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,28.0237650939504,7.94837713241577
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,28.7058177329633,7.95218229293823
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,29.4357507516648,7.95103645324707
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,30.1178033906777,7.95484161376953
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,30.8477364093792,7.95369577407837
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,31.5297890483922,7.95750093460083
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,32.2597220670937,7.95635509490967
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,32.9417747061066,7.96016025543213
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,33.6717077248081,7.95901489257812
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,34.353760363821,7.96281957626343
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,35.0836933825225,7.96167421340942
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,35.7657460215354,7.96547937393188
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,36.4956790402369,7.96433353424072
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,37.1777316792498,7.96813869476318
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,37.9076646979513,7.96699285507202
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,38.5897173369642,7.97079801559448
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,39.3196503556657,7.96965217590332
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,40.0017029946786,7.97345733642578
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,40.7316360133801,7.97231197357178
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,41.4615690320816,7.97116613388062
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,42.1436216710945,7.97497129440308
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,42.873554689796,7.97382545471191
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,43.555607328809,7.97763061523438
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,44.2855403475105,7.97648477554321
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,44.9675929865234,7.98028993606567
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,45.6975260052249,7.97914409637451
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,46.3795786442378,7.98294925689697
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,47.1095116629393,7.98180389404297
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,47.7915643019522,7.98560857772827
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,48.5214973206537,7.98446321487427
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,49.2035499596666,7.98826837539673
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,49.9334829783681,7.98712253570557
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,50.615535617381,7.99092769622803
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,51.3454686360825,7.98978185653687
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,52.0275212750954,7.99358701705933
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,52.7574542937969,7.99244117736816
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,53.4395069328098,7.99624633789062
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,54.1694399515113,7.99510049819946
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,54.8514925905243,7.99890565872192
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,55.5814256092258,7.99776029586792
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,56.2634782497494,8.00156497955322
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,56.9934112684509,8.00041961669922
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,57.6754639074638,8.00422477722168
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,58.4053969261653,8.00307941436768
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,59.0874495651782,8.00688362121582
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,59.8173825838797,8.00573825836182
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,60.4994352228926,8.00954341888428
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,61.2293682415941,8.00839805603027
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,61.9593012602956,8.00725173950195
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,62.6413538993085,8.01105690002441
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,63.37128691801,8.00991153717041
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,64.053339557023,8.01371669769287
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,64.7832725757245,8.01257133483887
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,65.4653252147374,8.02486610412598
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,66.1952582334389,8.02572250366211
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,66.8773108724518,8.04414939880371
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,67.6072438911533,8.04500579833984
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,68.2892965301662,8.06343269348145
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,69.0192295488677,8.06428909301758
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,69.7012821878806,8.0827169418335
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,70.4312152065821,8.08357334136963
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,71.113267845595,8.10200023651123
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,71.8432008642965,8.10285663604736
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,72.5252535033094,8.12128353118896
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,73.2551865220109,8.1221399307251
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,73.9372391610239,8.14056777954102
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,74.6671721797254,8.14142417907715
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,75.3492248187383,8.15985107421875
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,76.0791578374398,8.16070747375488
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,76.7612104764527,8.17913436889648
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,77.4911434951542,8.17999076843262
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,78.1731961341671,8.19841766357422
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,78.9031291528686,8.19927406311035
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,79.5851817918815,8.21770191192627
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,80.315114810583,8.2185583114624
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,80.9971674495959,8.236985206604
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,81.7271004682974,8.23784160614014
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,82.4091531073103,8.25626850128174
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,83.1390861260118,8.25712490081787
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,83.8690191447133,8.257981300354
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,84.5510717837262,8.27640914916992
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,85.2810048024277,8.27726554870605
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,85.9630574414407,8.29569244384766
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,86.6929904583565,8.29654884338379
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,87.3750430973694,8.31497573852539
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,88.1049761160709,8.31583213806152
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,88.7870287550838,8.33425903320312
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,89.5169617737853,8.33511543273926
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,90.1990144127982,8.35354328155518
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,90.9289474314997,8.35439968109131
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,91.6110000705126,8.37282657623291
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,92.3409330892141,8.37368297576904
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,93.0229857282271,8.39210987091064
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,93.7529187469286,8.39296627044678
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,94.4349713859415,8.41139316558838
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,95.164904404643,8.41225051879883
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,95.8469570436559,8.43067741394043
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,96.5768900623574,8.43153381347656
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,97.2589427013703,8.44996070861816
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,97.9888757200718,8.4508171081543
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,98.6709283590847,8.4692440032959
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,99.4008613777862,8.47010040283203
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,100.082914016799,8.48852825164795
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,100.812847035501,8.48938465118408
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,101.494899674514,8.50781154632568
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,102.224832693215,8.50866794586182
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,102.906885332228,8.52709484100342
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,103.636818350929,8.52795124053955
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,104.366751369631,8.52880764007568
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,105.048804008644,8.54723453521729
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,105.778737027345,8.54809188842773
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,106.460789666358,8.56651878356934
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,107.19072268506,8.56737518310547
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,107.872775324073,8.58580207824707
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,108.602708342774,8.5866584777832
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,109.284760981787,8.6050853729248
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,110.014694000489,8.60594177246094
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,110.696746639502,8.62436962127686
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,111.426679658203,8.62522602081299
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,112.108732297216,8.64365291595459
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,112.838665315917,8.64450931549072
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,113.52071795493,8.66293621063232
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,114.250650973632,8.66379261016846
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,114.932703612645,8.68221950531006
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,115.662636631346,8.68307590484619
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,116.344689270359,8.70150375366211
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,117.074622289061,8.70236015319824
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,117.756674928074,8.72078704833984
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,118.486607946775,8.72164344787598
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,119.168660585788,8.74007034301758
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,119.89859360449,8.74092674255371
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,120.580646243502,8.76018333435059
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,121.310579262204,8.76704978942871
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,121.992631901217,8.78974437713623
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,122.722564919918,8.79661178588867
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,123.404617558931,8.81930637359619
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,124.134550577633,8.82617282867432
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,124.816603216646,8.84886741638184
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,125.546536235347,8.85573482513428
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,126.276469254049,8.8626012802124
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,126.958521893062,8.88529586791992
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,127.688454911763,8.89216232299805
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,128.370507550776,8.91485786437988
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,129.100440569477,8.92172431945801
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,129.78249320849,8.94441890716553
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,130.512426227192,8.95128631591797
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,131.194478866205,8.97398090362549
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,131.924411884906,8.98084735870361
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,132.606464523919,9.00354194641113
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,133.336397542621,9.01040935516357
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,134.018450181634,9.03310394287109
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,134.748383200335,9.03997039794922
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,135.430435839348,9.06266498565674
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,136.16036885805,9.06953239440918
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,136.842421497062,9.0922269821167
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,137.572354515764,9.09909343719482
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,138.254407154777,9.12178802490234
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,138.984340173478,9.12865543365479
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,139.666392812491,9.1513500213623
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,140.396325831193,9.15821647644043
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,141.078378470206,9.18091106414795
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,141.808311488907,9.18777847290039
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,142.49036412792,9.21047306060791
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,143.220297146622,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,143.902349785635,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,144.632282804336,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,145.314335443349,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,146.04426846205,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,146.774201480752,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,147.456254119765,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,148.186187138466,nan
p01_base_surface_clipped_222811f4_b05f_4fd1_aa74_b601459be894,148.721118095005,nan
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,146.058780697414,9.13
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,104.234508099893,22.55
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,109.933429855937,19.69
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,112.209315373038,19.17
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,125.636881395979,16.81
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,144.021087334893,9.16
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,148.197309775699,9.17
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,98.0872778031508,25.76
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,102.476653850358,23.11
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,104.671719674501,22.19
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,106.774676235359,21.15
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,119.253829458024,18.42
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,124.288444450813,17.33
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,131.356293277683,14.64
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,136.178702869446,12.92
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,140.802004147023,10.64
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,145.416860470503,9.06
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,25.6626989586564,18.37
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,6.06361969186693,8.23
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,9.69989843137449,10.3
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,11.409942387781,11.05
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,13.4424206206255,11.7
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,18.576256417047,14.13
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,20.3225395977946,15.08
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,29.234188602427,20.54
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,37.7981721780653,25.68
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,46.6542326423008,30.67
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,64.675216657685,38.41
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,74.7183561796421,35.22
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,2.1114552192616,7.69
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,8.64903500286406,9.8
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,23.9958131627954,17.44
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,36.7192329809347,25.06
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,40.5119359766826,27.15
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,48.647627034666,31.75
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,56.52823602954,36.26
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,69.139530561345,38.3
USGS_LPC_FL_MiamiDade_D23_LID2024_316038_0901_17eb4a8b_840b_4102_959e_7066229aba6b,73.3240053521043,36.06
