X,Y,fid,profile_id,section_id,orientation,notes,distance,angle,dsm_1,tin_1,height_1
67932.4408115152,224201.086190032,33,P02_LONG,C-C',longitudinal,Main ridge profile,3.2,212.351971855461,5.69476699829102,5.53260278701782,0.162164211273193
67932.3872996302,224201.001712354,34,P02_LONG,C-C',longitudinal,Main ridge profile,3.3,212.351971855461,5.7645583152771,5.53443670272827,0.230121612548828
67932.3337877452,224200.917234675,35,P02_LONG,C-C',longitudinal,Main ridge profile,3.4,212.351971855461,5.85838413238525,5.5368480682373,0.321536064147949
67932.2802758603,224200.832756997,36,P02_LONG,C-C',longitudinal,Main ridge profile,3.5,212.351971855461,5.92874526977539,5.53884124755859,0.389904022216797
67932.2267639753,224200.748279318,37,P02_LONG,C-C',longitudinal,Main ridge profile,3.6,212.351971855461,5.97193479537964,5.54067516326904,0.431259632110596
67932.1732520904,224200.66380164,38,P02_LONG,C-C',longitudinal,Main ridge profile,3.7,212.351971855461,6.02362060546875,5.54250907897949,0.481111526489258
67932.1197402054,224200.579323961,39,P02_LONG,C-C',longitudinal,Main ridge profile,3.8,212.351971855461,6.08968925476074,5.54492044448853,0.544768810272217
67932.0662283205,224200.494846283,40,P02_LONG,C-C',longitudinal,Main ridge profile,3.9,212.351971855461,6.11802434921265,5.54691362380981,0.571110725402832
67932.0127164355,224200.410368604,41,P02_LONG,C-C',longitudinal,Main ridge profile,4,212.351971855461,6.18244075775146,5.54874753952026,0.633693218231201
67931.9592045506,224200.325890926,42,P02_LONG,C-C',longitudinal,Main ridge profile,4.1,212.351971855461,6.22628259658813,5.55058145523071,0.675701141357422
67931.9056926656,224200.241413247,43,P02_LONG,C-C',longitudinal,Main ridge profile,4.2,212.351971855461,6.25803375244141,5.55257415771484,0.705459594726562
67931.8521807806,224200.156935569,44,P02_LONG,C-C',longitudinal,Main ridge profile,4.3,212.351971855461,6.33117818832397,5.55498600006104,0.776192188262939
67931.7986688957,224200.07245789,45,P02_LONG,C-C',longitudinal,Main ridge profile,4.4,212.351971855461,6.39712285995483,5.55681991577148,0.84030294418335
67931.7451570107,224199.987980212,46,P02_LONG,C-C',longitudinal,Main ridge profile,4.5,212.351971855461,6.44667816162109,5.55881261825562,0.887865543365479
67931.6916451258,224199.903502533,47,P02_LONG,C-C',longitudinal,Main ridge profile,4.6,212.351971855461,6.50480461120605,5.56064653396606,0.94415807723999
67931.6381332408,224199.819024855,48,P02_LONG,C-C',longitudinal,Main ridge profile,4.7,212.351971855461,6.56302547454834,5.56305837631226,0.999967098236084
67931.5846213559,224199.734547176,49,P02_LONG,C-C',longitudinal,Main ridge profile,4.8,212.351971855461,6.60647535324097,5.56471347808838,1.04176187515259
67931.5311094709,224199.650069497,50,P02_LONG,C-C',longitudinal,Main ridge profile,4.9,212.351971855461,6.67344665527344,5.56584596633911,1.10760068893433
67931.477597586,224199.565591819,51,P02_LONG,C-C',longitudinal,Main ridge profile,5,212.351971855461,6.71745204925537,5.56655359268188,1.15089845657349
67931.424085701,224199.48111414,52,P02_LONG,C-C',longitudinal,Main ridge profile,5.1,212.351971855461,6.76421976089478,5.56613922119141,1.19808053970337
67931.370573816,224199.396636462,53,P02_LONG,C-C',longitudinal,Main ridge profile,5.2,212.351971855461,6.83969593048096,5.56693935394287,1.27275657653809
67931.3170619311,224199.312158783,54,P02_LONG,C-C',longitudinal,Main ridge profile,5.3,212.351971855461,6.9162425994873,5.57005739212036,1.34618520736694
67931.2635500461,224199.227681105,55,P02_LONG,C-C',longitudinal,Main ridge profile,5.4,212.351971855461,6.96782970428467,5.56966161727905,1.39816808700562
67931.2100381612,224199.143203426,56,P02_LONG,C-C',longitudinal,Main ridge profile,5.5,212.351971855461,7.0285906791687,5.56038475036621,1.46820592880249
67931.1565262762,224199.058725748,57,P02_LONG,C-C',longitudinal,Main ridge profile,5.6,212.351971855461,7.09711170196533,5.55419206619263,1.54291963577271
67931.1030143913,224198.974248069,58,P02_LONG,C-C',longitudinal,Main ridge profile,5.7,212.351971855461,7.14527130126953,5.55533218383789,1.58993911743164
67931.0495025063,224198.889770391,59,P02_LONG,C-C',longitudinal,Main ridge profile,5.8,212.351971855461,7.20158672332764,5.55774641036987,1.64384031295776
67930.9959906214,224198.805292712,60,P02_LONG,C-C',longitudinal,Main ridge profile,5.9,212.351971855461,7.26259088516235,5.56125545501709,1.70133543014526
67930.9424787364,224198.720815034,61,P02_LONG,C-C',longitudinal,Main ridge profile,5.99999999999999,212.351971855461,7.31901788711548,5.56703090667725,1.75198698043823
67930.8889668514,224198.636337355,62,P02_LONG,C-C',longitudinal,Main ridge profile,6.09999999999999,212.351971855461,7.3961067199707,5.57551622390747,1.82059049606323
67930.8354549665,224198.551859677,63,P02_LONG,C-C',longitudinal,Main ridge profile,6.19999999999999,212.351971855461,7.4369854927063,5.57950305938721,1.85748243331909
67930.7819430815,224198.467381998,64,P02_LONG,C-C',longitudinal,Main ridge profile,6.29999999999999,212.351971855461,7.48634767532349,5.58358907699585,1.90275859832764
67930.7284311966,224198.38290432,65,P02_LONG,C-C',longitudinal,Main ridge profile,6.39999999999999,212.351971855461,7.56186199188232,5.58737087249756,1.97449111938477
67930.6749193116,224198.298426641,66,P02_LONG,C-C',longitudinal,Main ridge profile,6.49999999999999,212.351971855461,7.63731479644775,5.58958673477173,2.04772806167603
67930.6214074267,224198.213948963,67,P02_LONG,C-C',longitudinal,Main ridge profile,6.59999999999999,212.351971855461,7.67952346801758,5.58986186981201,2.08966159820557
67930.5678955417,224198.129471284,68,P02_LONG,C-C',longitudinal,Main ridge profile,6.69999999999999,212.351971855461,7.75574111938477,5.58604288101196,2.1696982383728
67930.5143836568,224198.044993606,69,P02_LONG,C-C',longitudinal,Main ridge profile,6.79999999999999,212.351971855461,7.81791687011719,5.58590030670166,2.23201656341553
67930.4608717718,224197.960515927,70,P02_LONG,C-C',longitudinal,Main ridge profile,6.89999999999999,212.351971855461,7.87813806533813,5.59307670593262,2.28506135940552
67930.4073598868,224197.876038249,71,P02_LONG,C-C',longitudinal,Main ridge profile,6.99999999999999,212.351971855461,7.93354511260986,5.58931922912598,2.34422588348389
67930.3538480019,224197.79156057,72,P02_LONG,C-C',longitudinal,Main ridge profile,7.09999999999999,212.351971855461,7.99102687835693,5.58777618408203,2.4032506942749
67930.3003361169,224197.707082891,73,P02_LONG,C-C',longitudinal,Main ridge profile,7.19999999999999,212.351971855461,8.04989719390869,5.59423303604126,2.45566415786743
67930.246824232,224197.622605213,74,P02_LONG,C-C',longitudinal,Main ridge profile,7.29999999999999,212.351971855461,8.11409950256348,5.59390306472778,2.52019643783569
67930.193312347,224197.538127534,75,P02_LONG,C-C',longitudinal,Main ridge profile,7.39999999999999,212.351971855461,8.19723987579346,5.594069480896,2.60317039489746
67930.1398004621,224197.453649856,76,P02_LONG,C-C',longitudinal,Main ridge profile,7.49999999999999,212.351971855461,8.28432464599609,5.59574747085571,2.68857717514038
67930.0862885771,224197.369172177,77,P02_LONG,C-C',longitudinal,Main ridge profile,7.59999999999999,212.351971855461,8.34453773498535,5.59225702285767,2.75228071212769
67930.0327766922,224197.284694499,78,P02_LONG,C-C',longitudinal,Main ridge profile,7.69999999999999,212.351971855461,8.38658809661865,5.59136867523193,2.79521942138672
67929.9792648072,224197.20021682,79,P02_LONG,C-C',longitudinal,Main ridge profile,7.79999999999999,212.351971855461,8.45349597930908,5.59196424484253,2.86153173446655
67929.9257529223,224197.115739142,80,P02_LONG,C-C',longitudinal,Main ridge profile,7.89999999999999,212.351971855461,8.53551483154297,5.59295701980591,2.94255781173706
67929.8722410373,224197.031261463,81,P02_LONG,C-C',longitudinal,Main ridge profile,7.99999999999999,212.351971855461,8.60721397399902,5.5935525894165,3.01366138458252
67929.8187291523,224196.946783785,82,P02_LONG,C-C',longitudinal,Main ridge profile,8.09999999999999,212.351971855461,8.68228530883789,5.5941481590271,3.08813714981079
67929.7652172674,224196.862306106,83,P02_LONG,C-C',longitudinal,Main ridge profile,8.19999999999999,212.351971855461,8.73109340667725,5.59488534927368,3.13620805740356
67929.7117053824,224196.777828428,84,P02_LONG,C-C',longitudinal,Main ridge profile,8.29999999999999,212.351971855461,8.79011154174805,5.59573650360107,3.19437503814697
67929.6581934975,224196.693350749,85,P02_LONG,C-C',longitudinal,Main ridge profile,8.39999999999999,212.351971855461,8.84930038452148,5.59633207321167,3.25296831130981
67929.6046816125,224196.608873071,86,P02_LONG,C-C',longitudinal,Main ridge profile,8.49999999999999,212.351971855461,8.90326404571533,5.59706926345825,3.30619478225708
67929.5511697276,224196.524395392,87,P02_LONG,C-C',longitudinal,Main ridge profile,8.59999999999999,212.351971855461,8.95999145507812,5.59766483306885,3.36232662200928
67929.4976578426,224196.439917714,88,P02_LONG,C-C',longitudinal,Main ridge profile,8.69999999999999,212.351971855461,9.03568935394287,5.59851598739624,3.43717336654663
67929.4441459576,224196.355440035,89,P02_LONG,C-C',longitudinal,Main ridge profile,8.79999999999998,212.351971855461,9.1076021194458,5.59925317764282,3.50834894180298
67929.3906340727,224196.270962357,90,P02_LONG,C-C',longitudinal,Main ridge profile,8.89999999999998,212.351971855461,9.16028690338135,5.59984874725342,3.56043815612793
67929.3371221877,224196.186484678,91,P02_LONG,C-C',longitudinal,Main ridge profile,8.99999999999998,212.351971855461,9.22309684753418,5.60044431686401,3.62265253067017
67929.2836103028,224196.102007,92,P02_LONG,C-C',longitudinal,Main ridge profile,9.09999999999998,212.351971855461,9.27571487426758,5.60118198394775,3.67453289031982
67929.2300984178,224196.017529321,93,P02_LONG,C-C',longitudinal,Main ridge profile,9.19999999999998,212.351971855461,9.35335922241211,5.60203266143799,3.75132656097412
67929.1765865329,224195.933051642,94,P02_LONG,C-C',longitudinal,Main ridge profile,9.29999999999998,212.351971855461,9.43029689788818,5.60262823104858,3.8276686668396
67929.1230746479,224195.848573964,95,P02_LONG,C-C',longitudinal,Main ridge profile,9.39999999999998,212.351971855461,9.50275611877441,5.60336589813232,3.89939022064209
67929.069562763,224195.764096285,96,P02_LONG,C-C',longitudinal,Main ridge profile,9.49999999999998,212.351971855461,9.56352043151855,5.60396146774292,3.95955896377563
67929.016050878,224195.679618607,97,P02_LONG,C-C',longitudinal,Main ridge profile,9.59999999999998,212.351971855461,9.62245273590088,5.60481214523315,4.01764059066772
67928.9625389931,224195.595140928,98,P02_LONG,C-C',longitudinal,Main ridge profile,9.69999999999998,212.351971855461,9.67397308349609,5.60554981231689,4.0684232711792
67928.9090271081,224195.51066325,99,P02_LONG,C-C',longitudinal,Main ridge profile,9.79999999999998,212.351971855461,9.73944664001465,5.60614538192749,4.13330125808716
67928.8555152231,224195.426185571,100,P02_LONG,C-C',longitudinal,Main ridge profile,9.89999999999998,212.351971855461,9.80268573760986,5.60674095153809,4.19594478607178
67928.8020033382,224195.341707893,101,P02_LONG,C-C',longitudinal,Main ridge profile,9.99999999999998,212.351971855461,9.86503410339355,5.60747814178467,4.25755596160889
67928.7484914532,224195.257230214,102,P02_LONG,C-C',longitudinal,Main ridge profile,10.1,212.351971855461,9.94436264038086,5.60832929611206,4.3360333442688
67928.6949795683,224195.172752536,103,P02_LONG,C-C',longitudinal,Main ridge profile,10.2,212.351971855461,10.0161609649658,5.60892486572266,4.40723609924316
67928.6414676833,224195.088274857,104,P02_LONG,C-C',longitudinal,Main ridge profile,10.3,212.351971855461,10.0733327865601,5.60966205596924,4.46367073059082
67928.5879557984,224195.003797179,105,P02_LONG,C-C',longitudinal,Main ridge profile,10.4,212.351971855461,10.1378259658813,5.61025762557983,4.52756834030151
67928.5344439134,224194.9193195,106,P02_LONG,C-C',longitudinal,Main ridge profile,10.5,212.351971855461,10.2188405990601,5.61110877990723,4.60773181915283
67928.4809320285,224194.834841822,107,P02_LONG,C-C',longitudinal,Main ridge profile,10.6,212.351971855461,10.2718420028687,5.61184597015381,4.65999603271484
67928.4274201435,224194.750364143,108,P02_LONG,C-C',longitudinal,Main ridge profile,10.7,212.351971855461,10.3381786346436,5.6124415397644,4.72573709487915
