fid,profile_id,section_id,orientation,notes,distance,angle
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,25.9000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.0000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.1000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.2000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.3000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.4000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.5000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.6000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.7000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.8000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,26.9000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.0000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.1000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.2000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.3000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.4000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.5000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.6000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.7000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.8000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,27.9000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.0000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.1000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.2000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.3000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.4000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.5000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.6000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.7000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.8000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,28.9000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.0000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.1000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.2000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.3000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.4000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.5000000000001,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,29.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,30.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,31.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,32.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,33.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,34.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.6000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.7000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.8000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,35.9000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.0000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.1000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.2000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.3000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.4000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.5000000000002,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,36.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,37.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,38.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,39.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,40.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,41.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.7000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.8000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,42.9000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.0000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.1000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.2000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.3000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.4000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.5000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.6000000000003,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,43.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,44.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,45.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,46.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,47.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,48.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.7000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.8000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,49.9000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.0000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.1000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.2000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.3000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.4000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.5000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.6000000000004,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.7000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.8000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,50.9000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.0000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.1000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.2000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.3000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.4000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.5000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.6000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.7000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.8000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,51.9000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,52.0000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,52.1000000000005,261.469234390053
2,P02_CROSS,D-D',transverse,Broad cross-pile profile,52.2000000000005,261.469234390053
